osmid,y,x,street_count,highway,ref,geometry
292202047,54.9095888,23.9486256,4,,,POINT (23.9486256 54.9095888)
292202360,54.9174008,24.0401559,3,,,POINT (24.0401559 54.9174008)
294055425,54.9185312,23.9003668,3,,,POINT (23.9003668 54.9185312)
295927440,54.9048782,24.0095184,3,,,POINT (24.0095184 54.9048782)
295927711,54.9116745,23.9768616,3,,,POINT (23.9768616 54.9116745)
296390604,54.8629148,23.8973558,4,,,POINT (23.8973558 54.8629148)
296390643,54.8727039,23.897726,4,,,POINT (23.897726 54.8727039)
297195885,54.8409514,23.9507662,3,,,POINT (23.9507662 54.8409514)
297528743,54.8670965,23.8897759,3,,,POINT (23.8897759 54.8670965)
297528868,54.8641907,23.8950622,3,,,POINT (23.8950622 54.8641907)
297528966,54.8642886,23.8948914,3,,,POINT (23.8948914 54.8642886)
297529027,54.8652798,23.8931149,3,,,POINT (23.8931149 54.8652798)
297529037,54.8620722,23.8988176,4,,,POINT (23.8988176 54.8620722)
297529071,54.8649596,23.893677,3,,,POINT (23.893677 54.8649596)
297529214,54.8567194,23.906057,3,,,POINT (23.906057 54.8567194)
297529219,54.8574035,23.9052484,3,,,POINT (23.9052484 54.8574035)
297529244,54.856019,23.9068743,3,,,POINT (23.9068743 54.856019)
297529291,54.8598895,23.9023636,3,,,POINT (23.9023636 54.8598895)
298194124,54.914864,23.9057831,3,,,POINT (23.9057831 54.914864)
298318986,54.8789617,23.9212275,3,,,POINT (23.9212275 54.8789617)
298421754,54.914145,23.9061735,3,,,POINT (23.9061735 54.914145)
302876560,54.9029781,23.8355991,3,,,POINT (23.8355991 54.9029781)
302877034,54.904403,23.8366245,3,,,POINT (23.8366245 54.904403)
302877076,54.9042214,23.8361934,3,motorway_junction,,POINT (23.8361934 54.9042214)
302877186,54.9047733,23.8356497,3,,,POINT (23.8356497 54.9047733)
302877187,54.904579,23.8327891,3,,,POINT (23.8327891 54.904579)
302877190,54.9028215,23.8324104,3,,,POINT (23.8324104 54.9028215)
302878035,54.9042871,23.836603,3,motorway_junction,A5,POINT (23.836603 54.9042871)
303903033,54.9045259,23.8363154,3,motorway_junction,A5,POINT (23.8363154 54.9045259)
304977669,54.8948181,23.9001111,3,,,POINT (23.9001111 54.8948181)
305219595,54.9216209,23.9315966,4,,,POINT (23.9315966 54.9216209)
305219611,54.9219576,23.9294389,4,,,POINT (23.9294389 54.9219576)
305220088,54.9111095,23.9196494,4,,,POINT (23.9196494 54.9111095)
305220293,54.9094939,23.907036,3,,,POINT (23.907036 54.9094939)
306395355,54.8964728,23.8929342,1,,,POINT (23.8929342 54.8964728)
306396276,54.9109758,23.915252,4,,,POINT (23.915252 54.9109758)
307438868,54.9117344,23.9725477,3,,,POINT (23.9725477 54.9117344)
310424023,54.9044332,23.836087,3,,,POINT (23.836087 54.9044332)
311482831,54.9202188,23.9430685,4,,,POINT (23.9430685 54.9202188)
314183871,54.9107383,23.8277029,1,,,POINT (23.8277029 54.9107383)
315462024,54.8387148,23.9502153,3,,,POINT (23.9502153 54.8387148)
316757951,54.9122639,23.9242141,3,,,POINT (23.9242141 54.9122639)
316984386,54.901217,23.8919906,3,,,POINT (23.8919906 54.901217)
320449890,54.9115062,23.9766971,3,,,POINT (23.9766971 54.9115062)
321988781,54.8810085,23.9206491,3,,,POINT (23.9206491 54.8810085)
321988784,54.8820129,23.920733,4,,,POINT (23.920733 54.8820129)
322092529,54.901835,23.9647537,4,,,POINT (23.9647537 54.901835)
322092612,54.9013246,23.9652995,4,,,POINT (23.9652995 54.9013246)
324259131,54.8408806,23.9499909,3,,,POINT (23.9499909 54.8408806)
329410270,54.8405156,23.9504595,3,,,POINT (23.9504595 54.8405156)
331562421,54.9189327,23.8926673,3,,,POINT (23.8926673 54.9189327)
331562470,54.9168358,23.897175,4,,,POINT (23.897175 54.9168358)
334637098,54.9365282,23.8984442,4,,,POINT (23.8984442 54.9365282)
343467289,54.863029,23.962615,3,,,POINT (23.962615 54.863029)
347345618,54.8875067,23.9446411,1,,,POINT (23.9446411 54.8875067)
348136659,54.9111761,23.9272284,3,,,POINT (23.9272284 54.9111761)
353286783,54.9012352,23.8533311,3,,,POINT (23.8533311 54.9012352)
362908893,54.9062491,23.9371967,4,,,POINT (23.9371967 54.9062491)
362911184,54.9164699,23.9324096,4,,,POINT (23.9324096 54.9164699)
362915405,54.9133185,23.9263895,3,,,POINT (23.9263895 54.9133185)
362942516,54.9008876,23.9267112,3,,,POINT (23.9267112 54.9008876)
363412838,54.9365229,23.9235428,3,,,POINT (23.9235428 54.9365229)
363413425,54.9357335,23.9241214,3,,,POINT (23.9241214 54.9357335)
363562071,54.9059641,23.9041132,3,,,POINT (23.9041132 54.9059641)
363563557,54.9064461,23.9195937,3,,,POINT (23.9195937 54.9064461)
363563559,54.9056948,23.9204751,3,,,POINT (23.9204751 54.9056948)
363564574,54.9101572,23.9144898,3,,,POINT (23.9144898 54.9101572)
363566239,54.9107062,23.9288228,3,,,POINT (23.9288228 54.9107062)
363566370,54.9099412,23.9271476,4,,,POINT (23.9271476 54.9099412)
363572019,54.9154191,23.9494749,4,,,POINT (23.9494749 54.9154191)
363573889,54.9149266,23.9575507,3,,,POINT (23.9575507 54.9149266)
363574975,54.9151692,23.9556543,3,,,POINT (23.9556543 54.9151692)
363586273,54.9256732,23.9361404,3,,,POINT (23.9361404 54.9256732)
363586275,54.923427,23.9387079,3,,,POINT (23.9387079 54.923427)
363621563,54.9045615,23.9257142,3,,,POINT (23.9257142 54.9045615)
363622107,54.9020035,23.917367,1,,,POINT (23.917367 54.9020035)
363632432,54.9262853,23.9565142,3,,,POINT (23.9565142 54.9262853)
363668893,54.9137305,23.9738681,3,,,POINT (23.9738681 54.9137305)
363672709,54.911739,23.9744913,3,,,POINT (23.9744913 54.911739)
363700145,54.9065313,23.9277139,3,,,POINT (23.9277139 54.9065313)
363700208,54.9056509,23.9285668,3,,,POINT (23.9285668 54.9056509)
363700847,54.9050349,23.9235946,3,,,POINT (23.9235946 54.9050349)
363700872,54.9041374,23.9245337,3,,,POINT (23.9245337 54.9041374)
363702828,54.9077518,23.9098393,3,,,POINT (23.9098393 54.9077518)
363702832,54.9082616,23.9082561,1,,,POINT (23.9082561 54.9082616)
363703254,54.9055299,23.9164932,3,,,POINT (23.9164932 54.9055299)
363705945,54.9087136,23.9114562,4,,,POINT (23.9114562 54.9087136)
363705947,54.9079789,23.9130531,4,,,POINT (23.9130531 54.9079789)
363713317,54.9136351,23.939792,3,,,POINT (23.939792 54.9136351)
363728423,54.9109438,23.9613353,3,,,POINT (23.9613353 54.9109438)
363738471,54.9253129,23.9987764,4,traffic_signals,,POINT (23.9987764 54.9253129)
363749044,54.9077687,23.9530924,4,,,POINT (23.9530924 54.9077687)
363755202,54.8939965,23.9414027,1,,,POINT (23.9414027 54.8939965)
363755796,54.8958623,23.9352822,4,,,POINT (23.9352822 54.8958623)
363762005,54.8869071,23.9252356,3,,,POINT (23.9252356 54.8869071)
363764061,54.8941887,23.9119103,3,,,POINT (23.9119103 54.8941887)
363767832,54.8957836,23.89599,4,,,POINT (23.89599 54.8957836)
363768669,54.8987936,23.8928499,3,,,POINT (23.8928499 54.8987936)
363768831,54.8992591,23.8901636,3,,,POINT (23.8901636 54.8992591)
363787274,54.899923,23.8878645,3,,,POINT (23.8878645 54.899923)
363788575,54.8993389,23.889418,3,,,POINT (23.889418 54.8993389)
363788900,54.8985239,23.8872448,3,,,POINT (23.8872448 54.8985239)
363789201,54.8984584,23.8880444,1,,,POINT (23.8880444 54.8984584)
363789456,54.9013333,23.8915278,3,,,POINT (23.8915278 54.9013333)
363862344,54.9243144,23.8186491,3,,,POINT (23.8186491 54.9243144)
363862349,54.9236628,23.8184399,3,,,POINT (23.8184399 54.9236628)
363862396,54.9140592,23.8361674,3,,,POINT (23.8361674 54.9140592)
363877050,54.9374472,23.9213304,3,,,POINT (23.9213304 54.9374472)
363877110,54.9133226,23.9123801,3,,,POINT (23.9123801 54.9133226)
363877116,54.909492,23.9277484,3,,,POINT (23.9277484 54.909492)
363877120,54.9105535,23.9301244,1,,,POINT (23.9301244 54.9105535)
363877127,54.9102482,23.9294412,3,,,POINT (23.9294412 54.9102482)
363883679,54.9126573,23.9273297,3,,,POINT (23.9273297 54.9126573)
364088659,54.8943512,23.9432966,3,,,POINT (23.9432966 54.8943512)
364088662,54.894322,23.9434846,3,,,POINT (23.9434846 54.894322)
364088664,54.8977406,23.9560393,3,,,POINT (23.9560393 54.8977406)
364088666,54.8976362,23.9561168,4,,,POINT (23.9561168 54.8976362)
364095992,54.936618,23.9191707,3,,,POINT (23.9191707 54.936618)
364095996,54.9389488,23.911247,3,,,POINT (23.911247 54.9389488)
364149642,54.9125454,23.927043,3,,,POINT (23.927043 54.9125454)
364152927,54.9155154,23.9439083,3,traffic_signals,,POINT (23.9439083 54.9155154)
364301228,54.8968698,23.9690361,3,,,POINT (23.9690361 54.8968698)
364301286,54.9010472,23.9684399,3,,,POINT (23.9684399 54.9010472)
364303527,54.9019011,23.9628054,1,,,POINT (23.9628054 54.9019011)
364303530,54.9023859,23.9641272,4,,,POINT (23.9641272 54.9023859)
364303535,54.9033966,23.9627456,1,,,POINT (23.9627456 54.9033966)
364337618,54.8953322,23.9488698,4,,,POINT (23.9488698 54.8953322)
364337835,54.9041728,23.9494578,3,,,POINT (23.9494578 54.9041728)
364339698,54.907437,23.9302623,4,,,POINT (23.9302623 54.907437)
364399519,54.9238787,23.7934989,3,,,POINT (23.7934989 54.9238787)
364470306,54.9009822,23.9744084,3,,,POINT (23.9744084 54.9009822)
364470312,54.9014922,23.9739349,3,,,POINT (23.9739349 54.9014922)
364548720,54.912026,23.9250349,3,,,POINT (23.9250349 54.912026)
364548734,54.9124725,23.9248226,3,,,POINT (23.9248226 54.9124725)
364673892,54.9120512,23.9607694,3,,,POINT (23.9607694 54.9120512)
364768683,54.9053181,23.9738243,4,,,POINT (23.9738243 54.9053181)
364769237,54.9006902,23.9660136,3,,,POINT (23.9660136 54.9006902)
364770214,54.9017539,23.967337,3,,,POINT (23.967337 54.9017539)
364772547,54.9052648,23.9796616,3,,,POINT (23.9796616 54.9052648)
364772549,54.9046652,23.9791467,3,,,POINT (23.9791467 54.9046652)
364772551,54.9045315,23.9784094,3,,,POINT (23.9784094 54.9045315)
364772552,54.9043839,23.978825,3,,,POINT (23.978825 54.9043839)
364777541,54.9004952,23.9588543,3,,,POINT (23.9588543 54.9004952)
364839743,54.9158726,23.9324739,3,,,POINT (23.9324739 54.9158726)
364839821,54.9146094,23.93731,3,,,POINT (23.93731 54.9146094)
364841380,54.9244078,23.9664309,1,,,POINT (23.9664309 54.9244078)
364841855,54.9255944,23.9477608,3,,,POINT (23.9477608 54.9255944)
364841913,54.928899,23.9493896,3,,,POINT (23.9493896 54.928899)
364842112,54.9269319,23.9479773,3,,,POINT (23.9479773 54.9269319)
364842217,54.9261404,23.9428768,3,,,POINT (23.9428768 54.9261404)
364845932,54.901782,23.9568869,3,,,POINT (23.9568869 54.901782)
364846160,54.9015223,23.9556079,3,,,POINT (23.9556079 54.9015223)
364846161,54.9013659,23.9547914,1,,,POINT (23.9547914 54.9013659)
364846322,54.8995577,23.9563116,3,,,POINT (23.9563116 54.8995577)
364846985,54.9088238,23.954647,4,,,POINT (23.954647 54.9088238)
364847103,54.910593,23.9526723,3,,,POINT (23.9526723 54.910593)
364847521,54.905767,23.9206704,3,,,POINT (23.9206704 54.905767)
364848471,54.9155068,23.9268492,1,,,POINT (23.9268492 54.9155068)
364848486,54.9151937,23.9206382,3,,,POINT (23.9206382 54.9151937)
364848546,54.9156172,23.9169935,3,,,POINT (23.9169935 54.9156172)
364848576,54.9157767,23.9169532,3,,,POINT (23.9169532 54.9157767)
364848577,54.9162056,23.9169354,3,,,POINT (23.9169354 54.9162056)
364848578,54.9166123,23.9172972,3,,,POINT (23.9172972 54.9166123)
364849196,54.9200863,23.9368477,3,,,POINT (23.9368477 54.9200863)
364849197,54.9191585,23.9361412,3,,,POINT (23.9361412 54.9191585)
364849204,54.9186556,23.9313667,3,,,POINT (23.9313667 54.9186556)
364849212,54.9185,23.9325654,3,,,POINT (23.9325654 54.9185)
364849214,54.9180971,23.9353373,3,,,POINT (23.9353373 54.9180971)
364849217,54.9185931,23.9357095,3,,,POINT (23.9357095 54.9185931)
364849420,54.9198122,23.9379047,3,,,POINT (23.9379047 54.9198122)
364849424,54.9188619,23.9399945,3,,,POINT (23.9399945 54.9188619)
364849425,54.9183153,23.9407529,3,,,POINT (23.9407529 54.9183153)
364849665,54.9214973,23.9450493,3,,,POINT (23.9450493 54.9214973)
364849666,54.9210243,23.9409579,3,,,POINT (23.9409579 54.9210243)
364849694,54.9225533,23.9374655,3,,,POINT (23.9374655 54.9225533)
364849749,54.9219727,23.9370379,3,,,POINT (23.9370379 54.9219727)
364849751,54.9207409,23.9373376,3,,,POINT (23.9373376 54.9207409)
364850014,54.9223628,23.9344178,1,,,POINT (23.9344178 54.9223628)
364850716,54.9386206,23.9199124,3,,,POINT (23.9199124 54.9386206)
364850774,54.9354385,23.9231986,3,,,POINT (23.9231986 54.9354385)
364850901,54.9358338,23.9226527,3,,,POINT (23.9226527 54.9358338)
364852219,54.918715,23.9837372,3,,,POINT (23.9837372 54.918715)
364853594,54.909665,23.9397177,3,,,POINT (23.9397177 54.909665)
364853689,54.9100579,23.9419994,3,,,POINT (23.9419994 54.9100579)
364853966,54.9119914,23.9180428,3,,,POINT (23.9180428 54.9119914)
364853967,54.909208,23.921755,4,,,POINT (23.921755 54.909208)
364854088,54.912064,23.9186396,3,,,POINT (23.9186396 54.912064)
364854090,54.9127402,23.9171353,3,,,POINT (23.9171353 54.9127402)
364854095,54.908429,23.9196602,4,,,POINT (23.9196602 54.908429)
364854125,54.9102328,23.9172639,3,,,POINT (23.9172639 54.9102328)
364854127,54.9113541,23.9143154,3,,,POINT (23.9143154 54.9113541)
364854129,54.9121316,23.9146233,3,,,POINT (23.9146233 54.9121316)
364854237,54.9113973,23.9126055,1,,,POINT (23.9126055 54.9113973)
364854238,54.9116856,23.9142282,3,,,POINT (23.9142282 54.9116856)
364854261,54.9116326,23.91219,1,,,POINT (23.91219 54.9116326)
364854284,54.9068465,23.9113065,3,,,POINT (23.9113065 54.9068465)
364854376,54.9092333,23.915169,3,,,POINT (23.915169 54.9092333)
364854377,54.9095537,23.9156794,4,,,POINT (23.9156794 54.9095537)
364854379,54.9104764,23.9165826,4,,,POINT (23.9165826 54.9104764)
364854380,54.9121923,23.9182293,3,,,POINT (23.9182293 54.9121923)
364854419,54.9097216,23.9120777,3,,,POINT (23.9120777 54.9097216)
364854448,54.907448,23.9122264,3,,,POINT (23.9122264 54.907448)
364854457,54.9069072,23.9133015,3,,,POINT (23.9133015 54.9069072)
364854459,54.9070858,23.9188732,3,,,POINT (23.9188732 54.9070858)
364854519,54.9118224,23.9206009,3,,,POINT (23.9206009 54.9118224)
364854555,54.9062736,23.9220463,3,,,POINT (23.9220463 54.9062736)
364854563,54.9070486,23.924151,3,,,POINT (23.924151 54.9070486)
364854593,54.9091191,23.9251167,3,,,POINT (23.9251167 54.9091191)
364854720,54.9078987,23.9264372,3,,,POINT (23.9264372 54.9078987)
364855308,54.9025847,23.9206803,3,,,POINT (23.9206803 54.9025847)
364855318,54.9040796,23.9209617,3,,,POINT (23.9209617 54.9040796)
364855321,54.9053539,23.9195465,3,,,POINT (23.9195465 54.9053539)
364855370,54.9016248,23.9312971,3,,,POINT (23.9312971 54.9016248)
364855373,54.9026872,23.9294008,3,,,POINT (23.9294008 54.9026872)
364855482,54.9007294,23.9255726,3,,,POINT (23.9255726 54.9007294)
364855505,54.9024871,23.9282357,3,,,POINT (23.9282357 54.9024871)
364855556,54.9021933,23.9225278,4,,,POINT (23.9225278 54.9021933)
364855558,54.9011165,23.921497,1,,,POINT (23.921497 54.9011165)
364855559,54.9101154,23.9207671,3,,,POINT (23.9207671 54.9101154)
364855577,54.911654,23.924425,3,,,POINT (23.924425 54.911654)
364855579,54.9116609,23.9190518,3,,,POINT (23.9190518 54.9116609)
364855990,54.9016219,23.8922006,3,,,POINT (23.8922006 54.9016219)
364856076,54.9022539,23.8928145,3,,,POINT (23.8928145 54.9022539)
364856650,54.8996974,23.9006969,3,,,POINT (23.9006969 54.8996974)
364856676,54.9010044,23.9036397,3,,,POINT (23.9036397 54.9010044)
364856677,54.901499,23.9050514,3,,,POINT (23.9050514 54.901499)
364856678,54.9018074,23.9058463,3,,,POINT (23.9058463 54.9018074)
364856680,54.9034089,23.9103337,3,,,POINT (23.9103337 54.9034089)
364856685,54.9042011,23.9098069,3,,,POINT (23.9098069 54.9042011)
364856688,54.9038436,23.906818,3,,,POINT (23.906818 54.9038436)
364856719,54.903254,23.9055172,3,,,POINT (23.9055172 54.903254)
364856720,54.902818,23.9044647,3,,,POINT (23.9044647 54.902818)
364856722,54.9023163,23.9030901,3,,,POINT (23.9030901 54.9023163)
364856723,54.9021609,23.9026049,3,,,POINT (23.9026049 54.9021609)
364856725,54.9020261,23.9021992,3,,,POINT (23.9021992 54.9020261)
364856726,54.9018843,23.9017352,3,,,POINT (23.9017352 54.9018843)
364856727,54.9035588,23.9077598,3,,,POINT (23.9077598 54.9035588)
364856731,54.9009147,23.8986385,3,,,POINT (23.8986385 54.9009147)
364856776,54.9016848,23.9029764,3,,,POINT (23.9029764 54.9016848)
364856785,54.904139,23.905028,3,,,POINT (23.905028 54.904139)
364856884,54.9038145,23.9003384,1,,,POINT (23.9003384 54.9038145)
364856952,54.9026067,23.9039204,3,,,POINT (23.9039204 54.9026067)
364857004,54.9040069,23.9116518,3,,,POINT (23.9116518 54.9040069)
364857037,54.9032983,23.911683,3,,,POINT (23.911683 54.9032983)
364857143,54.9030953,23.9133426,3,,,POINT (23.9133426 54.9030953)
364857166,54.9019627,23.9147732,1,,,POINT (23.9147732 54.9019627)
364857279,54.9005917,23.9150729,3,,,POINT (23.9150729 54.9005917)
364857303,54.90174,23.9167933,1,,,POINT (23.9167933 54.90174)
364857309,54.8992616,23.9081552,3,,,POINT (23.9081552 54.8992616)
364857346,54.8952525,23.9005423,3,,,POINT (23.9005423 54.8952525)
364857805,54.9014922,23.8371896,1,,,POINT (23.8371896 54.9014922)
364857810,54.9009232,23.8329487,3,,,POINT (23.8329487 54.9009232)
364857935,54.9012412,23.8333593,3,motorway_junction,,POINT (23.8333593 54.9012412)
364858737,54.9042444,23.8373982,3,,,POINT (23.8373982 54.9042444)
364858739,54.9035624,23.8410125,3,,,POINT (23.8410125 54.9035624)
364858740,54.9031243,23.8424506,4,,,POINT (23.8424506 54.9031243)
364858791,54.9029512,23.833801,3,motorway_junction,,POINT (23.833801 54.9029512)
364859321,54.8917187,23.8940109,3,,,POINT (23.8940109 54.8917187)
364859598,54.8884761,23.8872375,3,,,POINT (23.8872375 54.8884761)
364859693,54.8907918,23.8870069,3,,,POINT (23.8870069 54.8907918)
364859700,54.8908112,23.8898293,1,,,POINT (23.8898293 54.8908112)
364859702,54.8898541,23.8910109,3,,,POINT (23.8910109 54.8898541)
364859734,54.8887704,23.8856691,3,,,POINT (23.8856691 54.8887704)
364859831,54.8910133,23.8872719,1,,,POINT (23.8872719 54.8910133)
364859883,54.8878666,23.8904918,3,,,POINT (23.8904918 54.8878666)
364859895,54.890739,23.8912278,1,,,POINT (23.8912278 54.890739)
364859916,54.8834297,23.894499,3,,,POINT (23.894499 54.8834297)
364860022,54.8755924,23.9062682,1,,,POINT (23.9062682 54.8755924)
364860026,54.8749096,23.8911863,4,,,POINT (23.8911863 54.8749096)
364860028,54.8741478,23.8793766,3,,,POINT (23.8793766 54.8741478)
364860521,54.8806788,23.9235522,3,,,POINT (23.9235522 54.8806788)
364860681,54.8817606,23.9202359,3,,,POINT (23.9202359 54.8817606)
364861086,54.8835619,23.9262687,3,,,POINT (23.9262687 54.8835619)
364861087,54.8851246,23.9277573,4,,,POINT (23.9277573 54.8851246)
364861102,54.8850414,23.9236027,3,,,POINT (23.9236027 54.8850414)
364861114,54.8846275,23.9268855,3,,,POINT (23.9268855 54.8846275)
364861143,54.8824531,23.9271752,3,,,POINT (23.9271752 54.8824531)
364861223,54.8573825,23.9262309,3,,,POINT (23.9262309 54.8573825)
364861256,54.8577675,23.9097643,3,,,POINT (23.9097643 54.8577675)
364861407,54.8699709,23.9005012,3,,,POINT (23.9005012 54.8699709)
364861467,54.8750964,23.8965261,4,,,POINT (23.8965261 54.8750964)
364861468,54.8752412,23.8966908,3,,,POINT (23.8966908 54.8752412)
364862112,54.8884788,23.9226631,3,,,POINT (23.9226631 54.8884788)
364862126,54.8882239,23.9287222,3,,,POINT (23.9287222 54.8882239)
364862127,54.8901626,23.9256521,3,,,POINT (23.9256521 54.8901626)
364862147,54.8903227,23.9260467,3,,,POINT (23.9260467 54.8903227)
364862148,54.8902422,23.9317565,4,,,POINT (23.9317565 54.8902422)
364862165,54.8946644,23.9250996,3,,,POINT (23.9250996 54.8946644)
364862176,54.8945689,23.9290408,4,,,POINT (23.9290408 54.8945689)
364862177,54.8946076,23.9274447,3,,,POINT (23.9274447 54.8946076)
364862183,54.8960486,23.9275395,3,,,POINT (23.9275395 54.8960486)
364862210,54.8999577,23.921676,3,,,POINT (23.921676 54.8999577)
364862213,54.8975768,23.9214139,1,,,POINT (23.9214139 54.8975768)
364862229,54.9004977,23.9179488,3,,,POINT (23.9179488 54.9004977)
364862455,54.8923999,24.0038087,3,,,POINT (24.0038087 54.8923999)
364862534,54.8915281,24.0075282,3,,,POINT (24.0075282 54.8915281)
364862539,54.8921063,24.0128179,3,,,POINT (24.0128179 54.8921063)
364864437,54.917991,23.9400308,3,,,POINT (23.9400308 54.917991)
364864439,54.9184919,23.9392873,3,,,POINT (23.9392873 54.9184919)
364864442,54.9195714,23.9364563,3,,,POINT (23.9364563 54.9195714)
364864446,54.919279,23.9375376,3,,,POINT (23.9375376 54.919279)
364864448,54.9171969,23.9382492,3,,,POINT (23.9382492 54.9171969)
364864512,54.918403,23.9355666,3,,,POINT (23.9355666 54.918403)
364864525,54.9203682,23.9280345,3,,,POINT (23.9280345 54.9203682)
364864567,54.9199629,23.930746,3,,,POINT (23.930746 54.9199629)
364864568,54.9196015,23.9331606,3,,,POINT (23.9331606 54.9196015)
