u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,junction,width,access,tunnel
12106211567,1725137083,0,68692916,secondary,2,50,Baltų pr.,True,,False,178.58458576724922,"LINESTRING (23.8757872 54.9263886, 23.8756916 54.9263111, 23.8756535 54.9262892, 23.8754487 54.9261716, 23.8752124 54.9260293, 23.8742587 54.9254682, 23.8738627 54.9252255)",,,,,
12106211567,12106211589,0,1307256458,secondary,1,50,Baltų pr.,True,,False,20.42772068873252,"LINESTRING (23.8757872 54.9263886, 23.8758051 54.9263533, 23.8758362 54.9263212, 23.875879 54.9262939, 23.8759314 54.9262729, 23.8759906 54.926259)",,roundabout,,,
12106211576,12106211557,0,1307256461,secondary,2,50,Baltų pr.,True,,False,10.64219643136969,"LINESTRING (23.8762046 54.9265596, 23.8761536 54.9265722, 23.8760993 54.9265789, 23.8760438 54.9265793)",,roundabout,,,
12106211582,12106211576,0,1307256460,secondary,1,50,Baltų pr.,True,,False,24.334978428903653,"LINESTRING (23.8763413 54.9263722, 23.8763516 54.9264082, 23.8763477 54.9264446, 23.8763298 54.9264796, 23.8762989 54.9265115, 23.8762564 54.9265386, 23.8762046 54.9265596)",,roundabout,,,
12106211582,1024927717,0,"[1227357533, 1307256463]",secondary,2,50,Baltų pr.,True,,False,131.1260522960595,"LINESTRING (23.8763413 54.9263722, 23.8764081 54.9264309, 23.8765727 54.9264923, 23.8769595 54.9266352, 23.8780251 54.9270365)",,,10,,
12106211584,12106211582,0,1307256456,secondary,2,50,Baltų pr.,True,,False,8.123406207209273,"LINESTRING (23.876281 54.9263084, 23.8763174 54.9263384, 23.8763413 54.9263722)",,roundabout,,,
12106211587,5565147754,0,168623109,tertiary,1,50,Žiemgalių g.,True,,False,42.37425982760324,"LINESTRING (23.8761173 54.9262555, 23.8761771 54.9262156, 23.8762342 54.9261592, 23.8763019 54.9260924, 23.8765023 54.9259465)",,,,,
12106211587,12106211584,0,1307256459,secondary,2,50,Baltų pr.,True,,False,12.205222859408906,"LINESTRING (23.8761173 54.9262555, 23.8761784 54.9262659, 23.8762339 54.9262838, 23.876281 54.9263084)",,roundabout,,,
12106211589,12106211587,0,1307256455,secondary,2,50,Baltų pr.,True,,False,8.157480411812237,"LINESTRING (23.8759906 54.926259, 23.8760536 54.9262531, 23.8761173 54.9262555)",,roundabout,,,
12106211593,2637227792,0,1307256466,residential,,,Aknystos g.,False,,False,66.82023679651286,"LINESTRING (23.8738103 54.9260612, 23.8745318 54.9264962)",,,,,
12106211594,2637227742,0,1307256467,residential,,,Šv. Jono Pauliaus II a.,False,,False,32.31716645940564,"LINESTRING (23.8727763 54.9248877, 23.8723699 54.9250607)",,,,,
12110411274,880601854,0,33377572,tertiary,2,50,Panerių g.,True,,False,5.43445035717883,"LINESTRING (23.8906616 54.9136245, 23.8907133 54.9136633)",,,,,
12110411274,451664727,0,"[175617459, 38279598]",residential,,50,"['A. Stulginskio g.', 'Bajorų g.']",False,,False,402.3836659773447,"LINESTRING (23.8906616 54.9136245, 23.8907296 54.9135989, 23.8910336 54.9134844, 23.8912809 54.9133895, 23.8925015 54.9129284, 23.8934563 54.9125659, 23.8937363 54.9124631, 23.8938572 54.9124168, 23.893898 54.9123907, 23.8939294 54.9123373, 23.8939187 54.9122962, 23.8938947 54.9122561, 23.8937744 54.9121199, 23.8930991 54.9113618, 23.8929476 54.9111976, 23.8928943 54.9111524)",,,,,
12110411328,880602066,0,885316363,residential,,50,M. Mažvydo g.,False,,False,75.07731366535594,"LINESTRING (23.8888819 54.9093743, 23.8887763 54.9093791, 23.8887447 54.9093806, 23.888493 54.9093921, 23.8882328 54.9094205, 23.8879808 54.9094492, 23.8877289 54.9094919)",,,,,
12110411328,1561496654,0,"[1335969120, 1335969121, 1143756666]",tertiary,2,50,Linkuvos g.,True,222,False,264.98724675301395,"LINESTRING (23.8888819 54.9093743, 23.8888745 54.9101747, 23.888856 54.9109742, 23.8888478 54.9113238, 23.8888378 54.9116962, 23.8888347 54.9117572)",,,,,
12129270652,12129270696,0,1310033511,tertiary,2,50,Radvilėnų pl.,False,,False,9.018084173520576,"LINESTRING (23.9490085 54.8955991, 23.9489467 54.8955262)",,,,,
12129270652,364337835,0,"[36091556, 1310034694, 1310033516, 874850158, 1099695805]",tertiary,"['2', '3']",50,Radvilėnų pl.,False,,True,1055.2464260216998,"LINESTRING (23.9490085 54.8955991, 23.9490531 54.8956518, 23.949107 54.895726, 23.9491408 54.895808, 23.9491517 54.8958886, 23.9491271 54.8959904, 23.9490741 54.8960842, 23.9488777 54.89624, 23.9486114 54.8964282, 23.9482492 54.8966782, 23.948132 54.8967818, 23.9480432 54.8968932, 23.948006 54.8969653, 23.9479772 54.8970421, 23.9479533 54.8972199, 23.9479327 54.897449, 23.9479044 54.8978284, 23.9478993 54.897991, 23.9479718 54.8981645, 23.9480958 54.8982879, 23.9482735 54.8984062, 23.9484686 54.8984861, 23.9487971 54.8986025, 23.9498905 54.8989939, 23.9501171 54.8991234, 23.9502067 54.8992395, 23.9502865 54.8993555, 23.9503314 54.899462, 23.9503428 54.8995522, 23.9503125 54.8996825, 23.9502728 54.8997966, 23.950095 54.9000945, 23.9500285 54.9002302, 23.9500044 54.9005091, 23.9499836 54.9007628, 23.9499651 54.9008989, 23.9499531 54.9009718, 23.9499239 54.9011501, 23.9497083 54.9024692, 23.9496491 54.9029275, 23.9496178 54.9031094, 23.9496115 54.9032399, 23.9496067 54.9033388, 23.9495806 54.9034923, 23.9494902 54.9040254, 23.9494745 54.904109, 23.9494578 54.9041728)",,,,,
12129270696,12129270652,0,1310033511,tertiary,2,50,Radvilėnų pl.,False,,True,9.018084173520576,"LINESTRING (23.9489467 54.8955262, 23.9490085 54.8955991)",,,,,
12129270696,2456619675,0,"[1310033515, 1310033510]",tertiary_link,1,,,True,,False,39.21634562964692,"LINESTRING (23.9489467 54.8955262, 23.9488252 54.8954645, 23.9487114 54.8954067, 23.9484676 54.8953068)",,,,,
12129270696,364337618,0,1310033512,tertiary,2,50,Radvilėnų pl.,False,,False,22.163585495560557,"LINESTRING (23.9489467 54.8955262, 23.9488923 54.895415, 23.9488698 54.8953322)",,,,,
12132086028,10311605407,0,97695528,residential,,,J. Aisčio g.,False,,True,84.95998067355791,"LINESTRING (24.0372954 54.843848, 24.0381957 54.8444093)",,,,,
12132086028,10311605407,1,1127857311,residential,,,,False,,False,302.71920560277783,"LINESTRING (24.0372954 54.843848, 24.0381276 54.8434159, 24.038298 54.8433361, 24.0383673 54.8433069, 24.0386928 54.8432536, 24.0387769 54.8432529, 24.0388447 54.843277, 24.0391192 54.8434562, 24.0391763 54.8434934, 24.0394966 54.8436992, 24.0394981 54.8437435, 24.0381957 54.8444093)",,,,,
12132086028,894241538,0,97695528,residential,,,J. Aisčio g.,False,,False,70.38244849931772,"LINESTRING (24.0372954 54.843848, 24.0366606 54.8434522, 24.0365496 54.843383)",,,,,
12138781064,6416479697,0,1311377842,residential,,,,False,,False,14.436296223404613,"LINESTRING (24.0647559 54.9150576, 24.0648963 54.9151593)",,,,,
12138781064,1642239432,0,1311377843,residential,,,,True,,False,34.56370436902108,"LINESTRING (24.0647559 54.9150576, 24.0646548 54.9150652, 24.0645739 54.9150431, 24.0643715 54.9148795)",,,,,
12141455723,2258333211,0,1311688831,residential,,,Lubinų g.,False,,False,170.79279221577804,"LINESTRING (23.8215904 54.9423186, 23.8209165 54.943805)",,,,,
12143597332,12143597338,0,1311937402,residential,,,,False,,True,90.15943613454661,"LINESTRING (23.8995741 54.8836571, 23.8995163 54.8836013, 23.8995163 54.8835828, 23.899519 54.8835681, 23.8995418 54.8835527, 23.899763 54.8834959, 23.9006408 54.8832704)",,,,,
12143597338,12143597332,0,1311937402,residential,,,,False,,False,90.15943613454662,"LINESTRING (23.9006408 54.8832704, 23.899763 54.8834959, 23.8995418 54.8835527, 23.899519 54.8835681, 23.8995163 54.8835828, 23.8995163 54.8836013, 23.8995741 54.8836571)",,,,,
12143597338,12143597339,0,1311937403,residential,,,,False,,False,87.18184668485466,"LINESTRING (23.9006408 54.8832704, 23.9006686 54.8832953, 23.9008601 54.8834586, 23.9010063 54.8835589, 23.901587 54.8838242)",,,,,
12143597338,2498436868,0,1311937403,residential,,,,False,,True,85.51300464977724,"LINESTRING (23.9006408 54.8832704, 23.8999767 54.8826726, 23.899928 54.88262)",,,,,
12143597339,12143597338,0,1311937403,residential,,,,False,,True,87.18184668485466,"LINESTRING (23.901587 54.8838242, 23.9010063 54.8835589, 23.9008601 54.8834586, 23.9006686 54.8832953, 23.9006408 54.8832704)",,,,,
12174476034,8485710097,0,913483094,residential,,,Pakaunės g.,False,,True,23.47320373627213,"LINESTRING (23.8482687 54.940986, 23.8486362 54.940986)",,,,,
12176179521,430233894,0,32316402,living_street,,20,Pilies g.,False,,True,52.04369367188388,"LINESTRING (23.8862434 54.8988149, 23.8869517 54.8985843)",,,,,
12180324411,880601823,0,1137823243,residential,2,50,Tilžės g.,False,,False,7.9082601045192575,"LINESTRING (23.8783601 54.9087696, 23.8782656 54.9088155)",,,,,
12180324411,9844032025,0,317969777,living_street,,20,,False,,False,269.9696526994402,"LINESTRING (23.8783601 54.9087696, 23.8784522 54.908833, 23.8784821 54.9088535, 23.878596 54.9088888, 23.8789385 54.9089933, 23.8798151 54.9092608, 23.88008 54.9093428, 23.8806103 54.909507, 23.8807341 54.9095463, 23.8812401 54.9097021, 23.8813001 54.9097206, 23.8814783 54.9097758, 23.8815508 54.9097983, 23.8820368 54.9099488)",,,,permissive,
12180324411,2271386903,0,1137823243,residential,2,50,Tilžės g.,False,,True,116.85201689018115,"LINESTRING (23.8783601 54.9087696, 23.8784403 54.908726, 23.8785828 54.9086122, 23.8793073 54.9080677, 23.8794747 54.9079378)",,,,,
12180324456,880601852,0,885316360,residential,,30,Erdvilo g.,False,,False,62.313959343014126,"LINESTRING (23.8845105 54.911747, 23.8836568 54.9114764)",,,,,
12183671435,1029664216,0,88693033,residential,,,Raitininkų g.,False,,True,163.19934085369846,"LINESTRING (23.8659704 54.8485508, 23.8668474 54.8499289)",,,,,
12183672113,1858309015,0,175199937,residential,,,,False,,True,223.88428394914698,"LINESTRING (23.8537015 54.8653661, 23.8526072 54.8653869, 23.8526461 54.8660329, 23.852689 54.8660592, 23.8527963 54.866087, 23.8530886 54.8660874, 23.8531637 54.8664929, 23.8532081 54.866544)",,,,,
12184195201,11878701509,0,863706111,residential,,,Valonų g.,False,,True,89.13697731078429,"LINESTRING (23.850676 54.8595459, 23.8502338 54.8596426, 23.849468 54.8598227, 23.8493818 54.8598419)",,,,,
12184195202,11878701508,0,1316391230,residential,,,Valonų g.,False,,False,53.76893468946819,"LINESTRING (23.8507261 54.8591508, 23.8502194 54.8587651)",,,,,
12185907585,2127647464,0,1123433875,tertiary,2,50,Lazūnų g.,False,,True,3.6595915116437547,"LINESTRING (23.9307756 54.9176156, 23.9308216 54.917596)",,,,,
12185907585,430267529,0,32452067,residential,,50,Nočios g.,False,,False,67.26254771850813,"LINESTRING (23.9307756 54.9176156, 23.9307144 54.9175708, 23.9301246 54.9171403)",,,,,
12185907585,181325395,0,1123433875,tertiary,2,50,Lazūnų g.,False,,False,166.21302293028714,"LINESTRING (23.9307756 54.9176156, 23.9307229 54.9176382, 23.9301266 54.9178924, 23.9287055 54.9185204)",,,,,
12189778568,671466131,0,61798952,residential,,,,False,,False,205.10018492766972,"LINESTRING (23.8966767 54.8557802, 23.8965686 54.8558147, 23.8963003 54.8558479, 23.8961221 54.855866, 23.8961032 54.8558679, 23.8958806 54.8558756, 23.8957459 54.8558574, 23.8948732 54.8558777, 23.8941139 54.8560867, 23.8936563 54.8562403)",,,,,
12189778568,671466130,0,61798960,residential,,50,Akacijų g.,False,,True,250.81260393756182,"LINESTRING (23.8966767 54.8557802, 23.8966936 54.8557959, 23.8967999 54.8558945, 23.8969286 54.8560489, 23.8969823 54.8561847, 23.8969715 54.8563021, 23.8968964 54.8564133, 23.8967355 54.8565244, 23.8962265 54.8566983, 23.8957015 54.8570033, 23.8953754 54.8571727, 23.894818 54.8574217)",,,,,
12192136172,3293317605,0,1071357740,residential,,,Novaraisčio g.,False,,False,374.7665391710669,"LINESTRING (23.9584165 54.8471886, 23.9604333 54.8483736, 23.9620922 54.849304, 23.9625624 54.8495677)",,,,,
12231087763,1839890176,0,173162667,living_street,,20,Austėjos g.,False,,True,148.70706190645922,"LINESTRING (23.8983759 54.8631583, 23.8988115 54.8630664, 23.8995775 54.8630298, 23.8997085 54.8630604, 23.9006534 54.8630054)",,,,,
12231087873,2552705280,0,322353182,residential,,,Juodalksnių g.,False,,False,78.86010767337815,"LINESTRING (23.9132162 54.8573666, 23.9130212 54.8571564, 23.9128348 54.8569779, 23.9125997 54.8567528)",,,,,
12231087876,672384010,0,1321764375,residential,,,Juodalksnių g.,False,,True,51.599078435643925,"LINESTRING (23.9134884 54.8580474, 23.9135449 54.8585103)",,,,,
12231087897,2987800867,0,"[322353176, 1321764379]",residential,,,J. Šimoliūno g.,False,,False,107.07592705328764,"LINESTRING (23.9165224 54.8561183, 23.9171603 54.8560712, 23.9181834 54.856004)",,,,,
12231712243,8062001769,0,"[664812976, 864946403]",residential,,,K. Čerbulėno g.,False,,True,238.5553408223191,"LINESTRING (23.8562617 54.9340245, 23.8565486 54.9342612, 23.8571928 54.9348612, 23.8573914 54.935021, 23.8575733 54.9351216, 23.8585839 54.9355865, 23.8586747 54.9356282)",,,,,
12231890053,924116162,0,79077203,residential,,,,False,,True,360.8019571290457,"LINESTRING (24.0367973 54.9148445, 24.0367014 54.9148755, 24.0365987 54.9148971, 24.036488 54.9148982, 24.0363693 54.9148794, 24.0362779 54.9148728, 24.0361712 54.9149073, 24.0361025 54.9149344, 24.0356825 54.915209, 24.0354589 54.9153416, 24.0353363 54.9154017, 24.0351452 54.9154732, 24.0350316 54.9155084, 24.0349343 54.9155312, 24.0348279 54.9155416, 24.0344086 54.9155649, 24.03335 54.9155905, 24.0327902 54.9156041, 24.0316263 54.9156238)",,,,,
12231890053,920222785,0,"[36926960, 723229777, 367788794]",trunk,"['2', '4']",50,Ateities pl.,False,,False,610.892047693854,"LINESTRING (24.0367973 54.9148445, 24.0367542 54.9148005, 24.0367135 54.9147591, 24.0365727 54.9146157, 24.0362133 54.9142025, 24.0351317 54.912952, 24.0349273 54.9127047, 24.0336077 54.9111709, 24.0329035 54.9103387, 24.0325272 54.9099301)",yes,,,,
12231890053,292202360,0,"[367788794, 994957060, 26639989]",trunk,"['2', '4', '5']",50,Ateities pl.,False,,True,356.6881916491327,"LINESTRING (24.0367973 54.9148445, 24.0369268 54.9149764, 24.037136 54.9151769, 24.0376188 54.9155839, 24.0380342 54.9158888, 24.0383162 54.9160957, 24.0388376 54.9164717, 24.0392992 54.9167849, 24.0399421 54.9172471, 24.0401559 54.9174008)",,,,,
12254543891,2175926636,0,207370921,residential,,,M. Eimaičio g.,False,,False,154.1057563946564,"LINESTRING (23.9747724 54.8492013, 23.9741809 54.8496915, 23.9734083 54.8503432)",,,,,
12254543906,12254543907,0,1324296043,residential,,,,False,,True,220.5508206398471,"LINESTRING (23.9803621 54.8409233, 23.9791886 54.8427881)",,,,,
12254543907,2175702034,0,77471782,residential,,,Viršučių g.,False,,True,77.66019461609848,"LINESTRING (23.9791886 54.8427881, 23.9781391 54.842438)",,,,,
12254543907,12254543906,0,1324296043,residential,,,,False,,False,220.5508206398471,"LINESTRING (23.9791886 54.8427881, 23.9803621 54.8409233)",,,,,
12254543907,911878628,0,77471782,residential,,,Viršučių g.,False,,False,155.47070129705193,"LINESTRING (23.9791886 54.8427881, 23.9793281 54.8428347, 23.9805066 54.8432352, 23.9810879 54.8433499, 23.9813612 54.8433943)",,,,,
